Opponent,Results,Score,PlusMinus
Creighton,L, 107_61 ,-13.4
Saint Mary's,L, 72_55 ,-10
Wright St.,L, 73_55 ,-9.7
Troy,L, 73_70 2OT,-0.2
Houston,L, 89_58 ,-13.5
Jacksonville St.,L, 63_52 ,-10.5
Mercer,L, 70_44 ,-11
Denver,L, 67_49 ,-13.6
Western Illinois,L, 64_62 OT,3.3
Texas Southern,L, 83_66 ,-9.9
Prairie View A&M,L, 70_67 OT,0.3
Jackson St.,W, 64_51 ,11.6
Grambling St.,W, 64_56 ,10.3
Mississippi Valley St.,W, 65_53 ,4.2
Arkansas Pine Bluff,W, 71_45 ,10.1
Alabama St.,L, 58_54 ,0.4
Alabama A&M,W, 70_64 OT,6.9
Southern,L, 62_54 ,-6.9
Jackson St.,L, 71_61 ,-7
Grambling St.,L, 95_80 ,-8.2
Mississippi Valley St.,W, 67_63 ,-0.2
Arkansas Pine Bluff,W, 57_54 ,3.3
Alabama St.,L, 92_86 ,-8.3
Alabama A&M,W, 64_56 ,-4.8
Southern,L, 67_54 ,-7.2
Texas Southern,L, 77_69 ,-4.6
Prairie View A&M,W, 64_62 ,8
Alabama St.,L, 64_51 ,0.9
