Opponent,Results,Score,PlusMinus
Auburn,L, 76_54 ,-9.3
North Texas,L, 92_78 ,0.7
Troy,L, 77_62 ,-6.4
Memphis,L, 98_59 ,-16.7
UTSA,W, 79_73 ,8.1
San Francisco,L, 77_48 ,-9.8
IUPUI,W, 62_56 ,-0.7
Indiana,L, 79_66 ,-10
New Orleans,W, 88_83 ,6.4
Southeastern Louisiana,W, 64_61 ,2.7
Lamar,W, 64_60 ,0.6
Sam Houston St.,L, 88_61 ,-6.6
Houston Baptist,W, 66_64 ,5.5
Texas A&M Corpus Chris,L, 70_67 ,1.2
McNeese St.,W, 87_79 OT,1.6
Oral Roberts,W, 73_72 OT,-4.6
Central Arkansas,W, 78_67 ,5.6
Stephen F. Austin,L, 93_64 ,-25.8
Northwestern St.,L, 86_73 ,-7.5
New Orleans,L, 70_64 ,-2.7
Southeastern Louisiana,L, 71_66 ,-2.4
McNeese St.,W, 68_59 ,7.1
Abilene Christian,W, 79_60 ,7.5
Incarnate Word,L, 69_67 ,-6
Houston Baptist,W, 75_62 ,8.8
Texas A&M Corpus Chris,L, 58_44 ,-9.5
Southeastern Louisiana,W, 71_64 ,2.4
Northwestern St.,L, 88_72 ,-12.1
