Opponent,Results,Score,PlusMinus
LSU,L, 81_54 ,-8.1
Boise St.,L, 100_80 ,-18.8
Hawaii,L, 91_58 ,-9.1
Minnesota,L, 80_65 ,-13.2
UTEP,W, 71_69 ,0.2
Michigan St.,L, 101_48 ,-11.6
Nicholls St.,L, 88_83 ,-6.4
McNeese St.,L, 82_69 ,-10.5
Abilene Christian,W, 87_81 ,2.9
Incarnate Word,L, 78_55 ,-7.9
Lamar,W, 77_55 ,5.3
Sam Houston St.,L, 77_70 ,-1.6
Houston Baptist,W, 79_66 ,4.1
Texas A&M Corpus Chris,W, 70_62 ,5.4
Southeastern Louisiana,W, 90_85 ,1.9
Oral Roberts,L, 79_59 ,-12
Central Arkansas,W, 88_79 ,1.6
Nicholls St.,W, 70_64 ,2.7
McNeese St.,L, 72_69 ,-2
Southeastern Louisiana,W, 67_58 ,0.5
Stephen F. Austin,L, 103_63 ,-19.5
Northwestern St.,L, 84_71 ,-8.3
Lamar,L, 89_72 ,-13.7
Sam Houston St.,L, 80_61 ,-14.6
