Opponent,Results,Score,PlusMinus
Minnesota,L, 81_62 ,-14
Rider,W, 92_78 ,14.4
Fordham,L, 80_72 ,-2.9
Houston,L, 80_66 ,-5.1
Pittsburgh,L, 77_58 ,-17.5
Texas Southern,W, 67_63 ,5.6
South Dakota St.,L, 74_61 ,-8.3
Sacred Heart,W, 76_64 ,14.5
St. Francis PA,W, 57_50 ,3.6
UMBC,W, 70_68 ,1.1
LIU Brooklyn,W, 76_69 ,4.3
Quinnipiac,W, 69_58 ,8
Bryant,L, 70_68 ,-1.1
Colgate,W, 88_81 2OT,-0.5
Boston University,L, 67_66 ,-2.9
Army,L, 79_76 ,-1
Loyola MD,L, 72_68 ,-5.6
American,L, 65_63 ,-4.4
Holy Cross,L, 61_42 ,-6.5
Navy,W, 68_66 OT,-0.8
Lafayette,W, 71_68 ,2.7
Bucknell,W, 66_63 ,-1.2
Boston University,W, 82_80 OT,-5.4
Army,L, 70_51 ,-10.4
Loyola MD,W, 66_52 ,6.5
American,L, 64_44 ,-6.5
Holy Cross,L, 72_67 ,-4.4
Navy,W, 72_65 ,-0.9
Lafayette,L, 77_71 ,-2.1
Bucknell,L, 65_61 ,0.4
Colgate,L, 74_57 ,-12.1
Holy Cross,L, 54_48 ,-4.7
