Opponent,Results,Score,PlusMinus
Lipscomb,W, 87_83 ,2.4
Richmond,L, 69_61 ,-3.5
Indiana St.,W, 96_95 ,-3.4
North Carolina,W, 83_80 ,1.5
Lipscomb,W, 94_64 ,15.7
Holy Cross,W, 81_70 ,9.7
Hofstra,W, 85_75 ,-2
VCU,L, 81_68 ,0.4
Middle Tennessee,W, 70_58 ,7.9
South Dakota St.,L, 85_72 ,-7.4
Denver,L, 90_62 ,-9.4
Kentucky,L, 93_80 ,-0.5
Indiana St.,L, 85_73 ,-2.6
Jacksonville St.,W, 78_67 ,4.6
Tennessee Tech,W, 64_62 ,6
Southeast Missouri St.,W, 107_94 ,6
Tennessee Martin,W, 87_72 ,13.3
Eastern Kentucky,L, 74_63 ,-1.2
Tennessee St.,W, 79_65 ,13.3
Fairfield,W, 62_53 ,7.3
Morehead St.,W, 80_66 ,5.4
Eastern Kentucky,W, 84_81 ,11.8
Morehead St.,W, 76_73 ,-5.3
Tennessee Tech,L, 81_76 ,-2.9
Murray St.,W, 99_96 ,5.7
Austin Peay,W, 93_68 ,11
Tennessee St.,W, 73_71 ,5.5
Eastern Illinois,W, 82_63 ,8.1
SIU Edwardsville,W, 94_75 ,11.9
Jacksonville St.,W, 76_53 ,11.2
Morehead St.,W, 86_63 ,9.3
Eastern Kentucky,L, 79_73 ,-7.8
Green Bay,W, 80_65 ,9.7
Robert Morris,W, 82_71 ,6.4
Clemson,L, 73_68 ,-1
