Opponent,Results,Score,PlusMinus
Saint Peter's,W, 64_59 ,-2.2
Delaware,L, 90_79 ,-9.1
Quinnipiac,L, 71_68 ,5.4
Missouri St.,L, 81_67 ,-6
Virginia,L, 69_40 ,-15
Liberty,L, 70_53 ,-8.4
Arkansas Pine Bluff,W, 72_65 ,-1.2
Florida A&M,W, 72_62 ,4.1
Bethune Cookman,W, 85_52 ,15
Northern Kentucky,L, 69_67 OT,0.9
James Madison,L, 55_49 ,-2.2
Winthrop,W, 101_95 2OT,1.8
Radford,W, 87_60 ,7.7
North Carolina Central,L, 74_61 ,-2.5
Delaware St.,W, 73_60 ,7
Coppin St.,L, 71_68 ,-1.1
Morgan St.,L, 80_71 ,-3.8
Savannah St.,W, 80_71 ,5.9
South Carolina St.,W, 67_56 ,-
Coppin St.,W, 79_76 OT,-0.1
Morgan St.,L, 94_92 2OT,3.2
Howard,W, 63_47 ,13.2
Maryland Eastern Shore,W, 71_65 ,-3.1
Norfolk St.,W, 79_73 OT,0.9
Howard,W, 81_78 ,0.1
Maryland Eastern Shore,W, 104_89 ,4.2
Norfolk St.,W, 61_53 ,1.7
North Carolina A&T,W, 89_71 ,5
Coppin St.,L, 83_77 ,0.9
Penn St.,L, 69_65 ,-5.4
