Opponent,Results,Score,PlusMinus
Florida St.,L, 91_67 ,-6.6
Gardner Webb,L, 87_78 ,-4.9
Wake Forest,L, 90_83 ,-7.6
Florida A&M,W, 76_72 ,2.3
Florida,L, 86_60 ,-16.9
Florida Atlantic,L, 83_63 ,-15.1
UCF,L, 104_64 ,-25.2
Samford,L, 75_58 ,-10.8
South Carolina St.,W, 61_47 ,6.5
Mercer,L, 86_49 ,-10.7
Kennesaw St.,W, 86_66 ,11.9
Northern Kentucky,L, 73_66 ,2.1
Lipscomb,W, 88_85 ,1
Stetson,W, 88_75 ,8.5
Florida Gulf Coast,W, 76_69 ,6
North Florida,L, 86_82 ,2.3
USC Upstate,L, 79_69 ,-10.7
East Tennessee St.,L, 76_75 ,-3.5
Lipscomb,L, 88_76 ,-5.2
Northern Kentucky,W, 95_77 ,13.8
Florida Gulf Coast,L, 100_71 ,-11.8
Stetson,L, 73_68 ,-8.8
North Florida,L, 79_74 ,-3.7
East Tennessee St.,W, 91_86 ,-1.2
USC Upstate,W, 88_82 ,10.5
Kennesaw St.,W, 71_69 ,8.6
Mercer,L, 69_55 ,-8
Mercer,L, 85_64 ,-7.3
