Opponent,Results,Score,PlusMinus
Grambling St.,W, 96_58 ,16.4
Southern Miss,L, 75_68 ,0.3
Wright St.,W, 81_72 ,-2.7
Milwaukee,W, 80_71 ,3.5
Wichita St.,L, 90_72 ,-10.9
Texas,L, 77_59 ,-9.9
Oregon St.,W, 93_81 ,8.6
Arizona St.,L, 78_56 ,-8.3
Florida Atlantic,W, 81_70 ,1
Chicago St.,W, 77_70 OT,3.1
Houston Baptist,W, 78_58 ,7.4
Illinois St.,L, 69_64 ,-0.3
Northwestern,W, 57_56 ,3.5
Georgetown,L, 61_54 ,-3.3
Marquette,L, 66_56 ,3.2
Creighton,L, 81_62 ,-4.5
Butler,W, 99_94 2OT,-3.2
St. John's,W, 77_75 ,0.6
Villanova,L, 88_62 ,-6.3
Xavier,L, 84_74 ,-8.7
Seton Hall,L, 86_69 ,-13.9
Providence,L, 77_72 ,-7.2
Georgetown,L, 71_59 ,-0.2
Creighton,L, 78_66 ,-6.6
Villanova,L, 87_62 ,-13.6
Providence,L, 84_61 ,-16.1
Xavier,L, 83_64 ,-14.9
Marquette,L, 96_94 OT,-4.5
Seton Hall,W, 65_60 ,2.6
St. John's,L, 72_64 ,-9.5
Butler,L, 79_46 ,-16.7
Georgetown,W, 60_56 ,-0.5
Creighton,L, 84_62 ,-11.9
