Opponent,Results,Score,PlusMinus
UC Davis,W, 94_60 ,12.8
Grand Canyon,W, 79_54 ,13.4
Lamar,W, 84_57 ,7.5
Savannah St.,W, 71_57 ,6.3
Ball St.,W, 88_69 ,9
Boise St.,L, 69_67 ,-1.7
Fresno St.,W, 90_77 ,2.7
Idaho St.,W, 74_66 ,-2.6
BYU,W, 81_64 ,13.9
Texas St.,W, 69_50 ,8.9
Oregon,L, 70_68 OT,2.4
Oregon St.,W, 80_69 ,7.1
Washington,L, 59_57 ,-3
Washington St.,L, 49_46 ,3.1
USC,W, 84_66 ,4.5
UCLA,W, 74_69 ,7.2
Arizona St.,L, 79_75 ,1
Arizona,L, 65_56 ,-0.7
Colorado,L, 79_75 OT,0.6
Washington,W, 78_69 ,0.1
Washington St.,W, 81_63 ,10.8
USC,W, 79_71 ,4.6
UCLA,L, 80_66 ,-6.8
Arizona,L, 67_63 OT,-3.8
Arizona St.,W, 86_63 ,17.7
Colorado,W, 75_64 ,2.5
California,W, 63_59 ,-0.4
Stanford,L, 61_60 ,-6.1
Washington,W, 67_61 ,4.3
Arizona,L, 71_39 ,-16
Saint Mary's,L, 70_58 ,6.1
