Opponent,Results,Score,PlusMinus
Nebraska Omaha,L, 68_66 ,6.2
James Madison,L, 60_55 ,-5.1
San Jose St.,W, 60_59 ,2.2
Milwaukee,L, 82_69 ,2.4
Nebraska,L, 63_58 ,-4.7
Dartmouth,W, 64_57 ,2.8
Massachusetts,L, 80_54 ,-12.1
Loyola Chicago,W, 55_49 ,-5.4
UC Riverside,W, 71_64 ,7.4
Iowa St.,L, 99_63 ,-17.3
Bethune Cookman,W, 65_51 ,9.9
Buffalo,L, 67_46 ,-11
Bowling Green,W, 45_36 ,2.3
Kent St.,L, 73_64 OT,3.9
Ohio,L, 65_46 ,-4.1
Toledo,L, 77_68 ,-5
Buffalo,L, 75_67 ,-2.5
Kent St.,W, 50_49 ,-4.8
Ball St.,W, 67_65 OT,-6.4
Miami OH,W, 53_41 ,-1
Western Michigan,L, 74_71 ,-4
Central Michigan,W, 88_63 ,7.3
Akron,L, 62_54 ,-1.5
Eastern Michigan,W, 61_59 2OT,-0.9
Central Michigan,L, 70_67 ,-5.2
Toledo,W, 74_66 ,2.6
Eastern Michigan,L, 56_52 ,2.4
Western Michigan,L, 61_56 ,0.9
Ball St.,W, 70_56 ,2.8
Bowling Green,W, 54_51 OT,2.8
Eastern Michigan,L, 53_48 ,3.5
