Opponent,Results,Score,PlusMinus
UMass Lowell,W, 69_42 ,6.5
South Carolina St.,W, 93_59 ,23.3
Iowa St.,L, 77_70 ,2
Long Beach St.,W, 85_61 ,11.4
Florida St.,W, 82_80 OT,-5.6
Charlotte,L, 63_61 ,-3.7
Coppin St.,W, 87_45 ,15.3
Duke,L, 79_69 ,-8.5
Houston Baptist,W, 107_53 ,18.4
Arizona,L, 72_70 ,3.7
Stanford,W, 68_65 ,3.5
Holy Cross,W, 88_66 ,10.4
Minnesota,W, 63_60 ,-1.1
Northwestern,W, 74_51 ,6.9
Nebraska,W, 71_70 ,1.1
Penn St.,W, 80_67 ,8.1
Wisconsin,W, 77_70 ,6.8
Iowa,W, 75_67 ,2.8
Michigan St.,W, 80_75 ,-1.4
Purdue,W, 75_66 ,7.7
Indiana,L, 63_52 ,-3
Nebraska,W, 79_50 ,20.5
Iowa,L, 85_67 ,-12.5
Ohio St.,W, 70_60 ,-2.7
Wisconsin,L, 75_62 ,-10.2
Michigan St.,W, 79_70 ,-0.6
Purdue,W, 77_76 OT,-6.9
Minnesota,W, 66_56 ,3.5
Illinois,W, 84_53 ,15.2
Indiana,W, 84_80 ,-1
Illinois,W, 64_63 ,3.4
Ohio St.,W, 72_69 ,6.8
Michigan St.,L, 69_55 ,-8.4
Wofford,W, 57_40 ,9.3
Texas,W, 79_65 ,10.4
Tennessee,W, 73_71 ,7.4
Kentucky,L, 75_72 ,1
