Opponent,Results,Score,PlusMinus
Illinois St.,W, 96_58 ,23.8
Virginia,W, 59_56 ,0.4
Winthrop,W, 92_71 ,6.3
Florida St.,L, 85_67 ,-11.8
Long Beach St.,W, 73_67 ,0.4
Georgetown,L, 84_80 ,-1.3
Northeastern,W, 79_66 ,4.3
Belmont,W, 81_68 ,-0.4
Eastern Kentucky,W, 71_68 OT,-3.6
Old Dominion,W, 69_48 ,2.6
Northern Iowa,L, 77_68 ,-2.5
Wofford,W, 72_57 ,8.3
Virginia Tech,W, 82_52 ,16.2
Boston College,W, 69_50 ,6.1
Stony Brook,W, 81_63 ,5.9
George Mason,W, 71_57 ,2.3
George Washington,L, 76_66 ,-3.4
Duquesne,W, 80_65 ,2.6
Dayton,W, 80_66 ,7.4
La Salle,W, 97_89 2OT,1.3
Fordham,W, 76_60 ,9.8
Richmond,W, 81_70 ,8.7
Rhode Island,W, 68_52 ,11.8
Saint Joseph's,L, 69_62 ,-4.7
George Washington,W, 92_75 ,9.9
Saint Louis,L, 64_62 ,-2
Massachusetts,L, 80_75 ,1.4
Fordham,W, 85_66 ,4.7
Saint Louis,W, 67_56 ,7.9
Richmond,W, 56_50 ,-3.6
St. Bonaventure,W, 86_67 ,10.3
Richmond,W, 71_53 ,12.2
George Washington,W, 74_55 ,1.1
Saint Joseph's,L, 65_61 ,-2
Stephen F. Austin,L, 77_75 OT,0.6
