Opponent,Results,Score,PlusMinus
Weber St.,W, 81_72 ,12.4
Stanford,W, 112_103 ,8.5
Mount St. Mary's,W, 108_76 ,15.2
Iowa St.,L, 90_88 ,2.3
Texas,W, 86_82 ,0.3
Wichita St.,L, 75_62 ,0.5
Utah St.,W, 85_74 ,2
North Texas,W, 97_67 ,6.5
Massachusetts,L, 105_96 ,-7.3
Prairie View A&M,W, 100_52 ,16.1
Utah,L, 81_64 ,-13.9
Oregon,L, 100_96 OT,4.1
Loyola Marymount,L, 87_76 ,-12.7
Pepperdine,L, 80_74 ,-6.5
San Diego,W, 87_53 ,13
Pepperdine,W, 84_72 ,5.2
Loyola Marymount,W, 91_68 ,0.5
San Francisco,W, 83_76 ,1.8
Santa Clara,W, 91_81 ,12.6
Portland,L, 114_110 3OT,-2.6
Gonzaga,L, 84_69 ,-5.4
Pacific,W, 88_78 ,8
Saint Mary's,W, 84_71 ,0.2
Santa Clara,W, 89_76 ,12.2
San Francisco,W, 68_63 ,1.5
Pacific,L, 89_82 ,-0.8
Saint Mary's,W, 60_57 ,-5.8
Gonzaga,W, 73_65 ,4.1
Portland,W, 89_72 ,12.9
San Diego,W, 78_70 ,5.9
Loyola Marymount,W, 85_74 ,10.7
San Francisco,W, 79_77 OT,3.5
Gonzaga,L, 75_64 ,-12.9
Oregon,L, 87_68 ,-8.4
