Opponent,Results,Score,PlusMinus
George Washington,L, 76_54 ,-9.7
Chattanooga,W, 89_78 ,13.5
Binghamton,W, 69_63 ,-3.3
Cornell,W, 86_71 ,13.6
Virginia Tech,L, 81_56 ,-15.5
North Carolina A&T,W, 72_52 ,14.6
Santa Clara,L, 75_62 ,-3.9
UNLV,L, 81_62 ,-9.5
Sacred Heart,W, 94_78 ,13.5
Florida Gulf Coast,W, 64_63 ,-0.7
The Citadel,W, 76_59 ,13.5
Hampton,L, 87_60 ,-7.7
Liberty,W, 72_63 ,0.1
High Point,W, 81_72 ,13.1
VMI,L, 101_88 ,-2.6
Longwood,W, 93_76 ,9.1
Campbell,L, 65_63 ,4.2
Coastal Carolina,L, 69_61 ,-4.1
Winthrop,W, 76_64 ,11.3
Gardner Webb,L, 73_72 OT,0.9
Charleston Southern,W, 82_76 ,0.9
Presbyterian,W, 83_66 ,1
UNC Asheville,W, 102_92 ,1.4
High Point,L, 72_65 ,1.9
Longwood,W, 86_75 ,1.8
VMI,L, 88_76 ,-10.2
Campbell,W, 82_78 ,6.8
Liberty,W, 87_83 ,-1.9
Presbyterian,W, 78_73 ,6.1
UNC Asheville,L, 96_87 ,-7.5
Oregon St.,W, 96_92 ,9
Old Dominion,L, 82_59 ,-13.4
