Opponent,Results,Score,PlusMinus
Xavier,L, 67_63 ,-6.5
USC Upstate,W, 74_65 ,-3.2
The Citadel,W, 86_60 ,15.5
Tennessee St.,W, 88_67 ,9.8
UTEP,L, 78_70 ,-6.5
Xavier,W, 64_49 ,11.3
Wake Forest,W, 82_63 ,11.7
Tennessee Tech,W, 84_63 ,4.2
Wichita St.,L, 70_61 ,-2
North Carolina St.,L, 65_58 ,-8.9
Morehead St.,W, 82_67 ,13.7
Virginia,W, 87_52 ,16.6
LSU,W, 68_50 ,8.6
Texas A&M,L, 57_56 ,6.8
Auburn,W, 78_67 ,6.7
Kentucky,L, 74_66 ,-0.2
Arkansas,W, 81_74 ,-1
Florida,L, 67_41 ,-8.8
Mississippi,W, 86_70 ,11.4
Alabama,W, 76_59 ,7.8
Vanderbilt,L, 64_60 ,-4.6
South Carolina,W, 72_53 ,15.7
Florida,L, 67_58 ,-2.8
Missouri,L, 75_70 ,-3.5
Georgia,W, 67_48 ,5.5
Texas A&M,L, 68_65 OT,-1.5
Mississippi St.,W, 75_68 ,6.8
Vanderbilt,W, 76_38 ,18.7
Auburn,W, 82_54 ,18.4
Missouri,W, 72_45 ,14.2
South Carolina,W, 59_44 ,10.1
Florida,L, 56_49 ,1.9
Iowa,W, 78_65 OT,-3.9
Massachusetts,W, 86_67 ,12.9
Mercer,W, 83_63 ,10.4
Michigan,L, 73_71 ,-7.4
