Opponent,Results,Score,PlusMinus
Missouri,L, 89_53 ,-18.2
Rice,W, 63_62 ,-5.4
LSU,L, 89_66 ,-14.2
Western Illinois,W, 62_52 ,6.4
North Texas,L, 75_61 ,-11.2
Arkansas,L, 111_65 ,-23.4
Southeast Missouri St.,L, 74_73 ,2.5
Mississippi St.,L, 68_62 ,-2.4
Tennessee Martin,W, 80_76 ,1
McNeese St.,L, 69_60 ,-0.4
Nicholls St.,L, 64_61 ,-2.7
Incarnate Word,W, 76_72 ,1.3
Abilene Christian,W, 85_77 2OT,6
Sam Houston St.,L, 85_78 ,-6.1
Lamar,W, 91_65 ,10.3
Texas A&M Corpus Chris,L, 74_71 ,2.8
Houston Baptist,W, 60_52 ,-1.4
New Orleans,L, 90_85 ,-1.9
Central Arkansas,L, 85_71 ,0.7
Oral Roberts,L, 71_54 ,-11.5
McNeese St.,W, 62_53 ,0.3
Nicholls St.,W, 71_66 ,2.4
New Orleans,L, 67_58 ,-0.5
Northwestern St.,L, 88_83 ,-1.6
Stephen F. Austin,L, 75_62 ,-10.2
Sam Houston St.,L, 71_54 ,-8.5
Lamar,W, 71_62 ,6.6
Nicholls St.,L, 71_64 ,-2.4
