Opponent,Results,Score,PlusMinus
UC Riverside,W, 77_41 ,16.5
Arizona,L, 69_60 ,-8.4
College of Charleston,W, 72_52 ,14.4
Creighton,W, 86_80 ,4.5
Marquette,W, 67_59 ,3.4
San Diego,W, 65_64 ,3
Washington,W, 70_63 ,-0.3
Southern Utah,W, 76_39 ,23.7
McNeese St.,W, 65_36 ,2.7
Colorado St.,W, 71_61 ,5.8
Kansas,W, 61_57 ,5.1
Boise St.,W, 69_66 ,9.5
Air Force,W, 79_72 ,4.5
Fresno St.,W, 68_60 ,1.6
UNLV,W, 63_52 ,7.4
San Jose St.,W, 75_50 ,8.1
Utah St.,W, 74_69 OT,0.9
Colorado St.,W, 65_56 ,10.4
Boise St.,W, 67_65 ,-5.7
Nevada,W, 73_58 ,5.8
Wyoming,L, 68_62 ,-5.7
Air Force,W, 64_56 ,3.1
Utah St.,W, 60_45 ,11.9
New Mexico,L, 58_44 ,-10.3
San Jose St.,W, 90_64 ,10.4
Fresno St.,W, 82_67 ,7.6
UNLV,W, 73_64 ,-0.2
New Mexico,W, 51_48 ,-2.3
Utah St.,W, 73_39 ,15.6
UNLV,W, 59_51 ,4.6
New Mexico,L, 64_58 ,-1.3
New Mexico St.,W, 73_69 OT,5.6
North Dakota St.,W, 63_44 ,4.1
Arizona,L, 70_64 ,1.9
