Opponent,Results,Score,PlusMinus
William & Mary,L, 84_72 ,0.9
Western Carolina,L, 68_63 ,-4.4
UNC Wilmington,L, 87_76 ,-6.9
Virginia,L, 75_53 ,-9.1
Missouri St.,L, 54_52 ,2.3
Hampton,W, 70_53 ,8.4
Sam Houston St.,W, 62_58 ,-2.4
Austin Peay,L, 77_71 ,-1.9
Howard,W, 77_59 ,12.2
Furman,L, 86_83 ,-6.8
Delaware,L, 77_64 ,-0.3
Princeton,L, 80_74 ,-1.6
Radford,L, 72_63 ,-0.1
VMI,W, 85_80 ,1.8
Campbell,W, 71_68 ,3.5
High Point,L, 76_70 ,-1.4
Longwood,L, 69_66 ,1.5
Presbyterian,W, 65_53 ,6.5
Coastal Carolina,L, 66_64 ,0.1
Charleston Southern,L, 80_66 ,-17.7
Winthrop,L, 73_62 ,-2.7
UNC Asheville,L, 75_72 ,-6.4
Gardner Webb,L, 68_52 ,-14.1
VMI,L, 77_70 ,-2.7
High Point,L, 67_60 ,0.1
Campbell,W, 79_59 ,8.4
Longwood,W, 90_76 ,6
Radford,L, 87_83 ,1.9
Winthrop,L, 77_65 ,-0.9
