Opponent,Results,Score,PlusMinus
Iowa,L, 82_39 ,-23.7
Iowa St.,L, 95_62 ,-19.9
Charleston Southern,W, 80_78 OT,-2.8
Liberty,W, 87_76 ,6.9
Western Kentucky,L, 73_58 ,-8.6
Marshall,L, 96_78 ,-10.4
Stephen F. Austin,L, 60_55 ,-2.9
East Carolina,W, 70_68 ,2.4
Campbell,W, 69_50 ,12.9
Manhattan,L, 77_72 ,-1.5
Old Dominion,L, 69_57 ,-2.4
UNC Asheville,L, 75_61 ,-11.7
North Carolina,L, 84_51 ,-9.7
James Madison,L, 60_55 ,-6.7
Northeastern,L, 79_68 OT,-2.2
Towson,L, 60_53 ,-3.3
Hofstra,L, 69_64 ,-1.8
Drexel,L, 79_63 ,2.9
College of Charleston,L, 75_70 ,-6.1
Delaware,L, 66_65 ,0.7
Drexel,L, 61_50 ,-3.3
William & Mary,L, 54_50 ,-5.3
Hofstra,L, 61_52 ,6
Towson,W, 66_53 ,6.1
Northeastern,W, 55_45 ,1.9
James Madison,L, 64_62 ,-3.4
William & Mary,L, 93_70 ,-9.2
College of Charleston,W, 57_55 2OT,-3.8
Delaware,L, 70_57 ,-1.1
Hofstra,L, 78_70 ,-2.8
