Opponent,Results,Score,PlusMinus
San Jose St.,W, 89_77 ,12.5
Cal St. Fullerton,L, 86_73 ,-7.9
Notre Dame,L, 84_69 ,-5.1
North Dakota St.,L, 91_85 ,-5.5
Rice,L, 67_66 ,-5.5
Cal St. Bakersfield,W, 60_42 ,4.7
Cal Poly,L, 64_53 ,-4.2
Radford,W, 75_62 ,3.9
Sacred Heart,W, 70_61 ,1.9
UNLV,L, 92_71 ,-5.4
South Florida,W, 66_65 ,0
Gonzaga,L, 74_60 ,-2.6
Portland,W, 76_68 ,4.3
Pepperdine,L, 70_61 ,-2
Loyola Marymount,W, 86_81 OT,1.4
Saint Mary's,W, 57_55 ,-3.5
Pacific,L, 80_68 ,-6.3
San Diego,L, 69_66 ,0.3
BYU,L, 91_81 ,-12.6
San Francisco,L, 75_66 ,-7.6
Gonzaga,L, 54_52 ,-0.8
Portland,L, 76_64 ,-4
BYU,L, 89_76 ,-12.2
San Diego,W, 69_63 ,0.8
San Francisco,L, 69_63 ,-0.7
Pacific,W, 70_50 ,7.9
Saint Mary's,L, 76_54 ,-16.9
Loyola Marymount,L, 75_71 ,-3.3
Pepperdine,W, 86_78 ,10
Pacific,W, 81_64 ,5.7
Gonzaga,L, 77_75 ,2.2
