Opponent,Results,Score,PlusMinus
Texas St.,W, 64_57 ,4.7
Texas,L, 72_62 ,-0.6
Marshall,W, 80_73 OT,-2.3
East Tennessee St.,L, 66_58 ,-3.7
Samford,W, 98_78 ,10.8
UNC Wilmington,W, 60_55 ,2.9
High Point,W, 71_68 ,3.8
Towson,W, 79_69 ,1.8
James Madison,W, 70_57 ,7.7
North Texas,W, 87_53 ,15.3
Cal St. Northridge,W, 74_67 ,-2.7
Lamar,W, 85_65 ,5.1
Sam Houston St.,W, 73_56 ,6.1
Houston Baptist,W, 77_50 ,21.6
Texas A&M Corpus Chris,W, 80_70 ,8.7
Northwestern St.,W, 74_58 ,5.9
Oral Roberts,W, 72_69 ,0.8
Central Arkansas,W, 66_49 ,4.6
Abilene Christian,W, 64_48 ,14.1
Incarnate Word,W, 76_74 ,6.8
Nicholls St.,W, 93_64 ,25.8
McNeese St.,W, 74_54 ,14.9
Lamar,W, 78_69 ,4.4
Sam Houston St.,W, 67_60 ,7.5
Northwestern St.,W, 70_68 ,1
New Orleans,W, 103_63 ,19.5
Southeastern Louisiana,W, 75_62 ,10.2
Oral Roberts,W, 83_72 ,5.7
Central Arkansas,W, 85_61 ,11.6
Northwestern St.,W, 85_78 ,4.4
Sam Houston St.,W, 68_49 ,5.2
VCU,W, 77_75 OT,-0.6
UCLA,L, 77_60 ,-9
