Opponent,Results,Score,PlusMinus
Old Dominion,W, 79_67 OT,0.8
Tulsa,W, 96_93 ,-2.2
Grambling St.,W, 97_67 ,11.7
Hampton,W, 81_67 ,6
Liberty,W, 54_52 ,-2.3
Texas A&M,W, 73_67 ,-1.6
Virginia,L, 83_63 ,-6.8
Oral Roberts,W, 70_67 ,1.1
Louisville,L, 90_60 ,-16.4
Alabama A&M,W, 68_47 ,8.5
Southeast Missouri St.,W, 81_78 ,8.9
Illinois St.,W, 78_70 OT,-5.5
Loyola Chicago,L, 89_57 ,-9.7
Bradley,W, 68_65 ,-2.2
Wichita St.,L, 72_69 OT,5.7
Indiana St.,L, 70_55 ,-11.2
Northern Iowa,L, 94_89 ,-5.9
Evansville,W, 64_61 ,-0.4
Southern Illinois,W, 69_63 ,-0.3
Drake,L, 84_74 ,-1.1
Bradley,W, 74_61 ,5.7
Evansville,W, 66_54 ,8.5
Southern Illinois,L, 72_54 ,-7
Drake,W, 69_63 ,2.7
Northern Iowa,L, 60_58 ,-5.8
Illinois St.,L, 67_63 ,-4.3
Indiana St.,W, 77_66 ,7.5
Loyola Chicago,W, 72_56 ,8.4
Wichita St.,L, 68_45 ,-14.8
Illinois St.,W, 53_48 ,4.2
Wichita St.,L, 67_42 ,-12
Murray St.,L, 66_63 ,-0
