Opponent,Results,Score,PlusMinus
Hofstra,W, 88_84 ,-4.6
Penn,L, 79_73 ,-3.4
Seton Hall,L, 82_66 ,-12.4
St. John's,L, 64_54 ,-3.4
Penn St.,L, 84_52 ,-10.2
Mississippi Valley St.,W, 81_79 ,-3.8
North Carolina A&T,W, 76_61 ,2.6
Rider,L, 89_83 ,-2
Manhattan,L, 75_66 ,-3.5
St. Francis NY,W, 73_58 ,9.7
Binghamton,W, 74_46 ,7.6
Fordham,W, 87_78 ,-2.5
Wagner,L, 59_52 ,-2.8
Siena,W, 63_59 ,0.4
Quinnipiac,L, 94_77 ,-10.4
Niagara,W, 85_74 ,8.3
Canisius,L, 87_67 ,-9.9
Quinnipiac,L, 70_61 ,-0.3
Canisius,W, 83_82 ,-7
Fairfield,W, 63_60 ,-2.9
Rider,L, 77_71 OT,-8.7
Marist,L, 75_73 ,-2
Iona,L, 89_71 ,-6.1
Fairfield,L, 60_56 ,1.1
Saint Peter's,L, 61_50 ,2.1
Iona,L, 89_70 ,-12.3
Marist,L, 96_92 2OT,0.5
Manhattan,L, 75_61 ,-10.8
Saint Peter's,L, 61_51 ,-4
Niagara,W, 75_50 ,14.2
Siena,L, 70_54 ,-12.4
Rider,L, 71_60 ,-1.6
