Opponent,Results,Score,PlusMinus
New Mexico St.,L, 86_73 ,-5.1
Colorado St.,W, 82_74 ,5.8
New Mexico St.,L, 77_68 ,-6.2
Tennessee,W, 78_70 ,6.5
Iowa,L, 89_53 ,-18.9
Kansas,L, 67_63 ,-8.2
Sacramento St.,W, 69_51 ,10.9
New Orleans,L, 71_69 ,-0.2
Northwestern St.,W, 84_74 ,6.7
Washington St.,W, 64_51 ,8.9
Montana St.,W, 70_55 ,10.3
Western Illinois,W, 67_64 ,-1.7
Denver,W, 60_54 2OT,4.7
Charlotte,L, 73_68 ,-3.1
Marshall,W, 66_56 ,5.5
Middle Tennessee,W, 63_54 ,2.1
UAB,W, 63_61 ,2.7
UTSA,W, 81_62 ,9
Louisiana Tech,W, 89_79 ,3.9
Rice,W, 68_57 ,-3.7
East Carolina,W, 58_47 ,4.2
Old Dominion,W, 63_49 ,10.1
Florida Atlantic,L, 71_69 ,-10.6
FIU,W, 84_71 ,9.8
Tulane,W, 72_54 ,6.1
Southern Miss,L, 77_68 ,2
Tulsa,L, 65_60 ,-2.8
North Texas,W, 74_54 ,14.4
UTSA,W, 61_51 ,8.6
East Carolina,W, 77_68 ,14.4
Southern Miss,L, 64_56 ,-5.4
Fresno St.,L, 61_56 ,-0.6
