Opponent,Results,Score,PlusMinus
Connecticut,L, 78_77 ,-8.1
Abilene Christian,W, 67_44 ,-0
Oregon St.,L, 90_83 ,-2.8
Marist,W, 68_43 ,7.9
Northern Iowa,W, 80_66 ,3.4
Providence,W, 56_52 ,8.1
Morgan St.,W, 89_62 ,13.4
Ohio St.,L, 76_60 ,-11.7
George Washington,L, 77_75 ,-8.3
Boston College,W, 88_80 ,4.5
Florida Atlantic,W, 66_62 ,6.9
Boston University,L, 83_77 ,-4.2
Tulsa,W, 85_74 ,-0
North Carolina Central,W, 70_56 ,6.9
Georgia Tech,W, 77_61 ,12
Pittsburgh,L, 79_59 ,-5
Florida St.,L, 85_61 ,-12.5
Notre Dame,W, 74_66 ,-1.4
North Carolina St.,L, 65_56 ,0.5
Pittsburgh,L, 83_79 ,-4.2
Miami FL,W, 74_71 ,2.6
Virginia Tech,W, 80_60 ,7.1
North Carolina,L, 75_63 ,-8.9
Florida St.,W, 83_71 ,10.2
Virginia,L, 61_53 ,-1.7
Duke,L, 69_67 ,-4.4
Wake Forest,W, 71_60 ,3.2
Syracuse,L, 57_55 ,-6.7
Clemson,L, 77_73 2OT,1.4
Virginia Tech,W, 64_47 ,3.3
Virginia,W, 75_69 OT,1.3
Florida St.,L, 67_65 ,-2.2
