Opponent,Results,Score,PlusMinus
Gardner Webb,W, 75_64 ,5.2
Florida Gulf Coast,L, 70_69 ,2.4
College of Charleston,L, 89_55 ,-8.3
Virginia Tech,L, 75_54 ,-12.3
Fordham,L, 79_48 ,-20.9
Presbyterian,W, 74_59 ,-2
Clemson,L, 71_35 ,-11.4
Liberty,W, 86_83 ,6.8
California,L, 90_60 ,-13.9
UC Davis,W, 75_65 ,6.1
Chattanooga,L, 72_63 ,-4.3
UNC Greensboro,L, 90_82 ,-3.5
Davidson,L, 73_56 ,-8.7
Samford,L, 57_55 ,-0.4
Georgia Southern,L, 88_81 OT,3.5
The Citadel,W, 76_71 ,10.1
Wofford,L, 76_52 ,-6.4
Chattanooga,L, 67_52 ,-11.6
Samford,L, 76_68 ,0.2
Davidson,L, 65_50 ,-8.1
Western Carolina,L, 83_75 ,-3.1
The Citadel,W, 76_67 ,8.9
Wofford,L, 70_50 ,-13.6
Appalachian St.,W, 68_53 ,6.4
Elon,L, 78_49 ,-8.8
Georgia Southern,L, 82_73 ,-5
Georgia Southern,L, 65_50 ,-10
