Opponent,Results,Score,PlusMinus
Arizona,L, 91_57 ,-16.4
Loyola Marymount,L, 74_73 ,2.1
Kansas St.,L, 71_58 ,-14.1
Michigan,L, 85_61 ,-11.4
VCU,L, 73_67 ,-0.4
Kansas St.,L, 52_38 ,-11.1
Washington,L, 92_89 2OT,0.8
Creighton,L, 78_61 ,-13.7
North Carolina St.,L, 76_66 ,-4.1
USC,W, 72_71 ,7.1
Nevada,W, 80_77 OT,-2.4
Missouri,L, 69_59 ,-1.8
UC Irvine,L, 46_44 ,-2.5
UC Davis,W, 99_74 ,4.4
UC Santa Barbara,L, 64_51 ,-5.9
Cal Poly,W, 63_62 ,1.3
Cal St. Northridge,W, 76_62 ,1.9
Hawaii,W, 92_83 ,0.1
Cal St. Fullerton,W, 75_56 ,9.5
UC Irvine,L, 61_58 ,0.3
UC Riverside,W, 88_76 ,9.1
UC Santa Barbara,L, 65_64 ,-1.3
Cal Poly,W, 74_65 ,3.7
UC Davis,W, 79_57 ,8.1
Hawaii,W, 63_61 ,-2.9
Cal St. Fullerton,L, 84_76 ,0
Cal St. Northridge,L, 91_83 ,-2.2
UC Riverside,W, 74_67 ,9.5
Cal St. Fullerton,W, 66_56 ,4.8
Cal St. Northridge,L, 82_77 ,-2.6
