Opponent,Results,Score,PlusMinus
Tulane,L, 75_64 ,-5.9
Albany,L, 71_65 ,1.1
Army,W, 89_85 ,-0.2
New Hampshire,W, 71_63 ,8.3
Maine,W, 88_82 ,8.4
Lafayette,W, 91_88 OT,1.8
Central Connecticut,L, 74_71 ,-7.2
Albany,L, 66_55 ,2.6
Maine,W, 81_72 ,9.6
UMass Lowell,W, 55_44 ,4.5
Seton Hall,L, 71_55 ,-3.3
LIU Brooklyn,L, 96_93 ,-8.8
Holy Cross,L, 74_55 ,-8.4
St. Francis NY,L, 77_65 ,-6.7
Butler,L, 66_48 ,-10.9
Hofstra,L, 75_64 ,-8.6
St. Francis PA,W, 64_56 ,-0.3
North Carolina Central,L, 71_55 ,-12.1
North Carolina A&T,L, 88_82 ,-8.9
Penn,L, 89_74 ,-12.4
Delaware St.,W, 65_59 OT,-4
Duquesne,L, 71_64 ,4.6
UMass Lowell,L, 73_64 ,-7.5
Maryland Eastern Shore,W, 77_76 ,6.9
North Carolina Central,L, 81_62 ,-19.7
