Opponent,Results,Score,PlusMinus
Nebraska,L, 79_55 ,-13.3
Hartford,W, 65_51 ,1.2
Furman,W, 70_69 ,-2.4
North Carolina St.,L, 82_62 ,-11.5
Iona,L, 90_72 ,-9.5
FIU,L, 72_61 ,-1.8
Samford,W, 83_51 ,12.5
South Florida,L, 68_66 2OT,0.4
Mississippi St.,L, 66_53 ,-6.9
Florida A&M,W, 77_68 ,-0.4
Radford,L, 64_63 ,0.7
Northern Kentucky,W, 60_56 ,2.8
Lipscomb,W, 75_62 ,9.1
Stetson,W, 68_55 ,5.2
North Florida,W, 79_75 ,0.9
Jacksonville,L, 76_69 ,-6
USC Upstate,W, 63_60 ,-2.7
East Tennessee St.,W, 90_62 ,16.6
Mercer,L, 68_55 ,-7.9
Kennesaw St.,W, 83_62 ,10.8
Stetson,W, 71_68 ,4.3
Jacksonville,W, 100_71 ,11.8
North Florida,W, 73_46 ,13.7
East Tennessee St.,L, 89_81 ,-10.7
USC Upstate,W, 84_80 ,3.3
Mercer,W, 75_61 ,4.1
Kennesaw St.,W, 78_68 ,6.9
Lipscomb,L, 92_71 ,-15.6
Northern Kentucky,W, 92_72 ,13.6
Stetson,W, 77_55 ,15.5
East Tennessee St.,W, 69_64 ,-0.2
Mercer,L, 68_60 ,-7.5
Florida St.,L, 58_53 ,-1.2
