Opponent,Results,Score,PlusMinus
Northeastern,W, 72_69 ,1.3
UMass Lowell,W, 91_65 ,21.4
Connecticut,L, 77_60 ,-10
Eastern Washington,L, 80_68 ,-3
UC Irvine,W, 74_68 ,7.8
LIU Brooklyn,W, 72_57 ,8.6
Saint Peter's,W, 66_65 ,-2.9
Quinnipiac,W, 69_66 ,-0.9
Harvard,L, 79_68 OT,-3.3
George Washington,L, 70_60 ,1.1
Norfolk St.,L, 86_82 OT,-0.5
Maryland,W, 83_77 ,4.2
Saint Joseph's,L, 73_67 ,1
Holy Cross,W, 70_60 ,4.7
Lehigh,W, 67_66 ,2.9
Navy,W, 55_32 ,12.7
Lafayette,W, 89_78 ,7.4
Colgate,W, 66_58 ,0.3
Loyola MD,W, 72_58 ,2.5
American,L, 86_56 ,-7.1
Bucknell,W, 64_61 ,10.9
Army,W, 86_81 OT,10.2
Lehigh,L, 82_80 OT,5.4
Navy,W, 61_48 ,7.5
Lafayette,W, 88_54 ,17.7
Colgate,W, 76_74 ,4.2
Loyola MD,W, 87_72 ,10.2
American,W, 71_62 ,-0.2
Bucknell,L, 63_53 ,-0.2
Army,W, 71_70 ,-2.6
Holy Cross,W, 68_64 ,2.6
Lafayette,W, 91_54 ,12.2
Army,W, 91_70 ,4.5
American,L, 55_36 ,-6.5
Illinois,L, 66_62 ,6.5
