Opponent,Results,Score,PlusMinus
Maryland,W, 78_77 ,8.1
Yale,W, 80_62 ,11.3
Detroit,W, 101_55 ,13.4
Boston University,W, 77_60 ,10
Boston College,W, 72_70 ,4.9
Indiana,W, 59_58 ,1.6
Loyola MD,W, 76_66 ,8.2
Florida,W, 65_64 ,-0.3
Maine,W, 95_68 ,16.4
Stanford,L, 53_51 ,1.8
Washington,W, 82_70 ,2.7
Eastern Washington,W, 82_65 ,5.8
Houston,L, 75_71 ,-7.9
SMU,L, 74_65 ,-2.6
Harvard,W, 61_56 ,1
UCF,W, 84_61 ,6.7
Memphis,W, 83_73 ,1.6
Louisville,L, 76_64 ,-6.5
Temple,W, 90_66 ,12.5
Rutgers,W, 82_71 ,5
Houston,W, 80_43 ,21.9
Cincinnati,L, 63_58 ,2.8
UCF,W, 75_55 ,9.2
South Florida,W, 83_40 ,22.4
Memphis,W, 86_81 OT,0.7
Temple,W, 68_55 ,4.8
SMU,L, 64_55 ,-5.2
South Florida,W, 61_56 ,0.2
Cincinnati,W, 51_45 ,2.9
Rutgers,W, 69_63 ,3.9
Louisville,L, 81_48 ,-10.5
Memphis,W, 72_53 ,11.4
Cincinnati,W, 58_56 ,0.6
Louisville,L, 71_61 ,-10.3
Saint Joseph's,W, 89_81 OT,-2.6
Villanova,W, 77_65 ,0.5
Iowa St.,W, 81_76 ,8.1
Michigan St.,W, 60_54 ,2.4
Florida,W, 63_53 ,1.3
Kentucky,W, 60_54 ,5.5
