Opponent,Results,Score,PlusMinus
Southeast Missouri St.,W, 87_64 ,6.4
SIU Edwardsville,W, 82_58 ,15.3
Southern Illinois,W, 76_67 ,-0.2
Oral Roberts,W, 72_55 ,0.6
Bowling Green,W, 74_47 ,9
Wisconsin,L, 63_57 ,-5.9
Old Dominion,W, 62_52 ,5.5
Wichita St.,L, 70_65 ,1.8
Valparaiso,W, 67_65 ,7.2
Wofford,W, 66_52 ,8.8
Indiana St.,W, 83_66 ,6.6
North Carolina A&T,W, 79_57 ,10.5
Vanderbilt,W, 57_49 ,-0.9
Yale,W, 75_55 ,6
Rhode Island,W, 59_58 ,3.5
Dayton,W, 67_59 ,6.2
St. Bonaventure,W, 66_60 ,3.1
Fordham,W, 70_48 ,12.4
Duquesne,W, 76_72 ,-1.6
Richmond,W, 77_57 ,16.3
George Mason,W, 87_81 OT,-0.6
Saint Joseph's,W, 65_49 ,7.8
La Salle,W, 65_63 ,3.3
VCU,W, 64_62 ,2
George Mason,W, 89_85 OT,0.7
George Washington,W, 66_59 ,6.1
Duquesne,L, 71_64 ,-1.3
VCU,L, 67_56 ,-7.9
Dayton,L, 72_67 ,3
Massachusetts,W, 64_62 ,-1.6
St. Bonaventure,L, 71_68 ,4.6
North Carolina St.,W, 83_80 OT,-5.3
Louisville,L, 66_51 ,-6
