Opponent,Results,Score,PlusMinus
UT Rio Grande Valley,W, 77_73 ,-0.1
Prairie View A&M,W, 108_103 2OT,-1.5
Texas A&M,L, 79_62 ,-11.1
SMU,L, 72_53 ,-13.9
Arkansas Pine Bluff,W, 75_49 ,5.5
Liberty,L, 62_58 ,2.4
James Madison,W, 77_76 ,-3.8
Towson,W, 67_55 ,10.1
Toledo,L, 77_61 ,-1.3
LIU Brooklyn,W, 82_78 ,-3.7
Northwestern St.,W, 107_104 2OT,4.7
Stephen F. Austin,L, 73_56 ,-6.1
McNeese St.,W, 86_81 ,13
Nicholls St.,W, 88_61 ,6.6
Southeastern Louisiana,W, 85_78 ,6.1
New Orleans,W, 77_70 ,1.6
Incarnate Word,L, 85_74 ,-4
Abilene Christian,W, 70_51 ,9.4
Texas A&M Corpus Chris,W, 78_74 ,3.5
Houston Baptist,W, 81_63 ,5.2
Lamar,W, 84_70 ,12.8
Northwestern St.,W, 67_64 ,8.7
Stephen F. Austin,L, 67_60 ,-7.5
Lamar,W, 74_71 ,0.3
Central Arkansas,L, 80_71 ,-4.7
Oral Roberts,L, 80_73 ,2.3
Southeastern Louisiana,W, 71_54 ,8.5
New Orleans,W, 80_61 ,14.6
Oral Roberts,W, 70_61 ,5.4
Texas A&M Corpus Chris,W, 69_63 ,7.3
Stephen F. Austin,L, 68_49 ,-5.2
Alabama St.,W, 71_49 ,7.2
San Diego,L, 77_72 ,-2.8
