Opponent,Results,Score,PlusMinus
Belmont,L, 87_83 ,-2.4
Vanderbilt,L, 80_69 ,-2.9
Tennessee St.,W, 75_70 ,3.2
Belmont,L, 94_64 ,-15.7
Tennessee Martin,W, 95_84 ,2.7
Georgetown,L, 70_49 ,-8.2
Tennessee Tech,W, 87_79 ,5.8
Murray St.,L, 73_69 ,-6
Georgia,L, 84_75 ,-6.7
Austin Peay,W, 88_83 ,0.7
Stetson,L, 65_63 ,-2.1
Florida Gulf Coast,L, 75_62 ,-9.1
North Florida,L, 78_73 ,-2
Jacksonville,L, 88_85 ,-1
East Tennessee St.,W, 82_80 ,6.9
USC Upstate,L, 84_70 ,-3.1
Kennesaw St.,W, 88_83 ,1.6
Mercer,L, 87_66 ,-16.3
Northern Kentucky,W, 75_74 ,2.6
Jacksonville,W, 88_76 ,5.2
North Florida,W, 60_58 ,2
USC Upstate,W, 77_75 ,-0.5
East Tennessee St.,L, 96_88 ,-1.1
Mercer,L, 79_48 ,-20.5
Kennesaw St.,W, 76_73 ,5.2
Northern Kentucky,W, 70_66 ,0.2
Florida Gulf Coast,W, 92_71 ,15.6
Stetson,W, 83_76 ,0.5
East Tennessee St.,L, 89_88 2OT,5.2
