Opponent,Results,Score,PlusMinus
Missouri St.,L, 79_67 OT,-0.8
Howard,W, 77_57 ,7.2
Murray St.,W, 70_60 ,2
Presbyterian,W, 69_51 ,18.5
Georgia Southern,W, 86_69 ,11.5
West Virginia,L, 78_60 ,-10.4
Saint Louis,L, 62_52 ,-5.5
North Carolina Central,L, 76_69 OT,-3.1
VCU,L, 69_48 ,-2.6
Georgia St.,L, 79_73 ,0.9
College of Charleston,L, 51_44 ,-2
UNC Wilmington,W, 69_57 ,2.4
Richmond,L, 67_58 ,-4.2
William & Mary,L, 74_68 ,-6.4
George Mason,W, 71_66 ,5.2
East Carolina,W, 81_70 ,3.6
FIU,W, 52_36 ,10.2
Florida Atlantic,W, 65_60 ,-3.8
Southern Miss,L, 75_60 ,-2.3
Tulane,W, 70_64 ,7.6
UAB,L, 75_66 ,-9.3
Middle Tennessee,L, 64_48 ,-4.6
UTSA,W, 69_61 ,6.6
UTEP,L, 63_49 ,-10.1
North Texas,W, 72_62 ,1.6
Tulsa,L, 76_37 ,-16
Rice,W, 55_51 ,1.7
Louisiana Tech,L, 71_66 ,-0.6
Marshall,W, 70_63 ,2.6
Charlotte,L, 74_63 ,-9
East Carolina,W, 68_47 ,8.2
Marshall,W, 73_58 ,4.9
Middle Tennessee,L, 62_48 ,-10.1
South Dakota St.,W, 72_65 ,7.7
Radford,W, 82_59 ,13.4
Fresno St.,L, 71_64 ,-5.1
