Opponent,Results,Score,PlusMinus
UC Davis,W, 100_83 ,8.2
Oregon St.,L, 79_73 ,-4.8
Michigan St.,L, 82_67 ,-5.1
Idaho,W, 88_74 ,13.3
Columbia,W, 69_52 ,11.1
North Texas,L, 77_72 2OT,3.1
San Jose St.,W, 86_69 ,7.4
Southern Utah,W, 86_57 ,14
Portland St.,W, 92_76 ,3
Montana St.,L, 72_69 ,0.4
Bradley,W, 74_53 ,7.4
Princeton,W, 93_79 ,3.9
San Francisco,L, 87_81 OT,-0.3
Santa Clara,L, 76_68 ,-4.3
Pacific,W, 72_64 ,5.1
Saint Mary's,L, 72_63 ,-3
Gonzaga,W, 82_73 ,9.3
Loyola Marymount,W, 71_57 ,5.2
Pepperdine,L, 76_65 ,-0.2
BYU,W, 114_110 3OT,2.6
San Diego,L, 65_63 ,-0.4
San Francisco,L, 84_71 ,-9.1
Santa Clara,W, 76_64 ,4
Gonzaga,L, 71_66 ,-8.4
Loyola Marymount,W, 71_64 ,-0.8
Pepperdine,W, 74_62 ,5.7
San Diego,L, 61_59 ,0.4
BYU,L, 89_72 ,-12.9
Saint Mary's,L, 70_61 ,-3.3
Pacific,L, 68_65 ,2.9
Loyola Marymount,L, 67_64 ,4.1
