Opponent,Results,Score,PlusMinus
Georgetown,W, 82_75 ,4.4
Western Carolina,W, 107_83 ,5.6
Utah Valley,W, 69_54 ,10.3
San Francisco,W, 100_82 ,6.5
Pacific,W, 85_62 ,0.4
North Dakota,W, 91_76 ,12.7
Cal Poly,W, 82_61 ,10.7
Mississippi,W, 115_105 OT,-0.3
Illinois,W, 71_64 ,-1
UC Irvine,W, 91_63 ,14.6
BYU,W, 100_96 OT,-4.1
Morgan St.,W, 97_76 ,15.3
Utah,W, 70_68 OT,-2.4
Colorado,L, 100_91 ,-0.1
California,L, 96_83 ,-3
Stanford,L, 82_80 ,-2.2
Oregon St.,L, 80_72 ,-8.9
Washington,L, 80_76 ,-1.1
Washington St.,W, 71_44 ,10.3
UCLA,L, 70_68 ,-1.3
USC,W, 78_66 ,3.4
Arizona,L, 67_65 ,0.6
Arizona St.,L, 74_72 ,-8
Oregon St.,W, 93_83 ,8.3
Washington,W, 78_71 ,2.6
Washington St.,W, 67_53 ,0.5
UCLA,W, 87_83 2OT,5.3
USC,W, 78_63 ,1.9
Arizona St.,W, 85_78 ,7
Arizona,W, 64_57 ,-3.6
Oregon St.,W, 88_74 ,2.5
UCLA,L, 82_63 ,-6.8
BYU,W, 87_68 ,8.4
Wisconsin,L, 85_77 ,2.5
