Opponent,Results,Score,PlusMinus
Miami FL,W, 66_62 OT,-0.1
Florida Atlantic,W, 59_57 ,-2.7
Dayton,L, 78_58 ,-5.4
Syracuse,L, 56_50 ,-1.4
Coastal Carolina,L, 70_59 ,-4.6
Oakland,W, 68_62 ,3.6
Stony Brook,W, 70_68 ,0.4
Army,L, 67_54 ,-12.5
Monmouth,L, 73_58 ,-9.7
Canisius,W, 67_51 ,4
Lafayette,W, 65_62 ,0.8
NJIT,W, 77_65 ,6.7
Delaware St.,W, 60_57 ,1.5
Columbia,L, 81_61 ,-15
LIU Brooklyn,W, 78_64 ,8.7
Mount St. Mary's,L, 88_82 ,-7.7
Central Connecticut,W, 76_66 ,6
Sacred Heart,W, 74_71 ,2.3
Fairleigh Dickinson,L, 86_85 ,-0.1
Bryant,L, 83_79 ,-0.5
Sacred Heart,W, 83_78 ,8.1
Wagner,W, 73_72 OT,1.1
St. Francis PA,W, 78_52 ,6.3
Robert Morris,L, 72_50 ,-11.5
LIU Brooklyn,L, 69_68 ,-1.8
Central Connecticut,L, 73_71 ,2.4
St. Francis PA,W, 73_44 ,14.6
Robert Morris,L, 71_70 OT,2
Bryant,W, 62_59 ,-4.1
Fairleigh Dickinson,W, 79_56 ,16.1
Mount St. Mary's,L, 72_71 ,9.8
