Opponent,Results,Score,PlusMinus
Duke,L, 111_77 ,-14.5
Milwaukee,L, 81_77 ,3
Virginia,L, 70_57 ,-5.7
Georgia,W, 94_82 ,7.6
Clemson,L, 85_54 ,-10
New Mexico,L, 79_58 ,-9.3
Stetson,W, 86_80 ,-0.1
Charlotte,W, 87_78 OT,2.2
Niagara,L, 83_72 ,-2.7
Drexel,L, 72_58 ,-7.8
North Carolina,L, 97_85 OT,-2.2
Wichita St.,L, 81_70 ,-3.8
College of Charleston,L, 76_64 ,-1.9
Wofford,W, 78_63 ,9.8
Furman,W, 73_56 ,8.7
Appalachian St.,W, 78_66 ,2
Elon,L, 87_85 OT,0
UNC Greensboro,W, 93_82 ,6
Western Carolina,W, 82_77 ,8.2
Georgia Southern,W, 82_52 ,20.7
Chattanooga,W, 94_51 ,13.1
The Citadel,W, 62_43 ,2.3
Samford,W, 109_88 ,14
Furman,W, 65_50 ,8.1
Georgia Southern,W, 88_73 ,7.9
The Citadel,W, 83_76 ,8.5
Wofford,W, 59_49 ,6
UNC Greensboro,W, 79_46 ,12
Elon,W, 86_69 ,11.5
Samford,W, 77_54 ,14.6
Western Carolina,L, 99_97 OT,4.8
Missouri,L, 85_77 ,3.1
