Opponent,Results,Score,PlusMinus
Radford,L, 89_78 ,-13.5
Kennesaw St.,L, 73_69 ,-2.8
Nevada,L, 83_81 ,2.6
UCLA,L, 106_65 ,-20.3
Morehead St.,L, 88_75 ,-7
IUPUI,W, 87_76 ,8.7
Georgia,L, 87_56 ,-20.9
Northern Kentucky,L, 87_71 ,-6.1
UAB,L, 67_52 ,-4.8
Grand Canyon,W, 69_64 ,6.4
Maine,W, 86_80 ,-0.3
Furman,W, 72_63 ,4.3
The Citadel,W, 82_78 ,-4
Samford,W, 90_81 ,10.7
Wofford,W, 70_69 ,4.3
Appalachian St.,W, 80_70 ,5
Wofford,W, 71_57 ,5.4
Elon,W, 84_63 ,6.2
UNC Greensboro,W, 77_67 ,3.4
Davidson,L, 94_51 ,-13.1
Furman,W, 67_52 ,11.6
Eastern Kentucky,L, 74_63 ,-4.6
Samford,L, 92_85 OT,0.6
Western Carolina,W, 83_73 ,8.1
Georgia Southern,L, 77_61 ,-2.1
UNC Greensboro,L, 88_84 ,-1.7
Western Carolina,W, 83_81 OT,-0.3
Appalachian St.,W, 63_44 ,6.7
Georgia Southern,L, 62_55 ,2.4
East Tennessee St.,L, 79_66 ,-5
