Opponent,Results,Score,PlusMinus
North Florida,L, 72_70 ,2.2
Florida,L, 86_56 ,-4.5
Middle Tennessee,L, 76_59 ,-10
Southern,W, 85_82 OT,-1.8
Oklahoma,L, 101_81 ,-11.8
Tulsa,L, 78_64 ,-3.4
Memphis,L, 73_59 ,3.2
Jacksonville St.,W, 75_70 ,3.9
Southern Miss,L, 74_60 ,-5.7
Grambling St.,W, 88_68 ,13.5
Texas St.,W, 63_59 ,-1.3
UT Arlington,W, 72_70 ,6.1
South Alabama,W, 65_60 ,-3.5
Troy,L, 75_62 ,-5
Western Kentucky,W, 87_83 OT,0.4
Georgia St.,L, 99_73 ,-21.8
Texas St.,W, 69_64 ,1.1
Arkansas St.,L, 77_49 ,-13.2
Louisiana Lafayette,W, 80_69 ,-1
South Alabama,W, 62_58 ,4.1
Georgia St.,L, 68_57 ,-3.9
Western Kentucky,L, 79_78 ,-0.2
Louisiana Lafayette,L, 93_87 2OT,-8.1
Louisiana Monroe,L, 65_49 ,-8.1
UT Arlington,L, 75_71 ,-4.1
Troy,W, 62_55 ,4.3
Arkansas St.,W, 74_67 ,-0.3
Louisiana Monroe,L, 66_65 ,-5.7
Troy,W, 74_61 ,2.6
Arkansas St.,L, 116_114 4OT,1.2
