Opponent,Results,Score,PlusMinus
Lehigh,L, 92_78 ,-14.4
Purdue,L, 81_77 ,-1.1
Central Connecticut,W, 89_73 ,7
Albany,L, 70_59 ,-13.9
Rice,W, 97_93 OT,1.6
North Dakota St.,L, 87_70 ,-9.9
Monmouth,W, 89_83 ,2
Quinnipiac,W, 90_78 ,4.4
Wagner,W, 79_58 ,14.6
Villanova,L, 88_67 ,-12.5
Penn,W, 89_88 ,-4.7
Niagara,W, 85_83 ,2.6
Siena,L, 62_47 ,-6.1
Canisius,L, 94_91 2OT,0.9
Niagara,W, 90_78 ,4.5
Saint Peter's,L, 77_69 ,-3.6
Marist,W, 66_56 ,8
Manhattan,L, 67_51 ,-12.1
Monmouth,W, 77_71 OT,8.7
Saint Peter's,W, 71_53 ,8.7
Fairfield,W, 73_65 ,5
Marist,L, 68_61 ,0
Quinnipiac,L, 82_61 ,-6
Manhattan,L, 86_69 ,-8.5
Fairfield,W, 71_62 ,0.6
Iona,L, 80_77 ,-7.5
Siena,L, 69_60 ,-0.5
Canisius,L, 79_66 ,-10.2
Iona,L, 97_81 ,-10.9
Monmouth,W, 71_60 ,1.6
Iona,L, 94_71 ,-12.2
