Opponent,Results,Score,PlusMinus
Duquesne,L, 94_75 ,-19.9
St. Bonaventure,L, 75_47 ,-7.2
Maryland,L, 67_44 ,0
Iowa,L, 103_41 ,-20.4
TCU,L, 71_64 ,-4
Xavier,L, 93_65 ,-9.5
Towson,L, 74_47 ,-12.7
New Orleans,L, 87_81 ,-2.9
Southeastern Louisiana,L, 85_77 2OT,-6
Oral Roberts,L, 82_59 ,-2.3
Central Arkansas,W, 73_72 ,-4.5
Lamar,L, 65_57 ,-1.6
Sam Houston St.,L, 70_51 ,-9.4
Stephen F. Austin,L, 64_48 ,-14.1
Northwestern St.,L, 84_66 ,-9.9
Houston Baptist,W, 87_81 ,2.1
Texas A&M Corpus Chris,L, 71_69 ,2.8
Incarnate Word,L, 80_68 ,3.4
Nicholls St.,L, 79_60 ,-7.5
McNeese St.,L, 95_91 OT,4
Incarnate Word,L, 59_56 ,-3.6
