Opponent,Results,Score,PlusMinus
Boston College,W, 82_78 OT,1.5
Brown,W, 73_69 ,7.8
Marist,W, 93_48 ,24.3
Vermont,W, 70_49 ,10.9
Vanderbilt,W, 67_60 ,-5.2
La Salle,W, 71_63 ,2.1
Maryland,L, 56_52 ,-8.1
Fairfield,W, 78_69 ,11.3
Kentucky,L, 79_65 ,-7.7
Rhode Island,L, 51_50 ,-
Yale,W, 76_74 ,5.2
Maine,W, 94_70 ,16.5
Massachusetts,L, 69_67 OT,-1.9
Seton Hall,L, 81_80 2OT,-1.6
Villanova,L, 91_61 ,-20.3
Georgetown,W, 70_52 ,7.4
St. John's,W, 84_83 2OT,4.4
Creighton,W, 81_68 ,9.3
Butler,W, 65_56 ,2.2
Xavier,W, 81_72 ,3.9
Marquette,L, 61_50 ,-9.6
DePaul,W, 77_72 ,7.2
St. John's,L, 86_76 ,-11.9
Xavier,L, 59_53 ,-2.1
Georgetown,L, 83_71 ,-2
DePaul,W, 84_61 ,16.1
Villanova,L, 82_79 2OT,-0
Butler,W, 87_81 ,4.3
Seton Hall,W, 74_69 ,2.4
Marquette,W, 81_80 2OT,2.9
Creighton,L, 88_73 ,-15.7
St. John's,W, 79_74 ,4.1
Seton Hall,W, 80_74 ,6
Creighton,W, 65_58 ,5.5
North Carolina,L, 79_77 ,-2.5
