Opponent,Results,Score,PlusMinus
Southern Miss,L, 67_51 ,-3.4
Arkansas St.,L, 65_61 ,4.3
Air Force,W, 84_82 ,6.7
Colorado,L, 94_70 ,-10.5
Wyoming,L, 73_65 ,-9.1
Tennessee Martin,W, 68_64 ,5
Mississippi St.,L, 58_56 ,1.2
Louisiana Tech,L, 72_61 ,-7.8
Tulane,L, 70_65 ,-3.5
Evansville,W, 57_51 ,1.5
Louisiana Lafayette,W, 73_70 ,1.7
Memphis,L, 75_61 ,-13
Alabama A&M,L, 68_61 ,-3.7
Alabama St.,W, 70_68 ,-0
Alcorn St.,L, 64_51 ,-11.6
Southern,L, 60_36 ,-10.6
Prairie View A&M,L, 85_80 2OT,0.3
Texas Southern,W, 84_80 ,2.5
Grambling St.,W, 76_59 ,9.5
Mississippi Valley St.,L, 69_66 ,4.2
Arkansas Pine Bluff,L, 70_69 ,-9.1
Alcorn St.,W, 71_61 ,7
Southern,L, 68_63 ,-6
Prairie View A&M,L, 53_50 ,2.1
Texas Southern,W, 75_73 ,0.5
Grambling St.,W, 79_59 ,6.7
Mississippi Valley St.,W, 82_64 ,3.3
Arkansas Pine Bluff,L, 66_59 ,-2.2
Alabama A&M,L, 72_59 ,-8.9
Alabama St.,L, 67_63 ,0.5
Grambling St.,L, 84_75 ,-2.9
