Opponent,Results,Score,PlusMinus
Navy,W, 72_45 ,12.1
Morgan St.,W, 95_75 ,12.6
Temple,W, 75_69 ,-2.4
Villanova,L, 78_44 ,-18
Kansas,L, 88_58 ,-19
UMBC,W, 75_60 ,5.8
The Citadel,W, 84_59 ,10.5
Abilene Christian,W, 74_47 ,12.7
Stephen F. Austin,L, 79_69 ,-1.8
Sam Houston St.,L, 67_55 ,-10.1
Oregon St.,L, 76_67 ,-10.5
North Dakota St.,L, 90_82 ,-2.2
New Hampshire,W, 72_64 ,2.7
Coppin St.,W, 81_79 ,6.3
UNC Wilmington,W, 60_53 ,3.3
Drexel,W, 80_68 ,7
College of Charleston,W, 72_57 ,3.8
Northeastern,L, 57_54 ,-9.4
Delaware,L, 83_76 ,-7.9
Hofstra,W, 76_58 ,9.4
Drexel,W, 75_73 ,2
James Madison,W, 80_71 ,9.1
College of Charleston,W, 68_61 OT,0.5
UNC Wilmington,L, 66_53 ,-6.1
William & Mary,W, 85_70 ,3.7
Delaware,W, 78_63 ,5.6
Northeastern,W, 79_70 ,1.4
Hofstra,W, 83_77 ,4.1
James Madison,W, 69_66 ,-2.6
William & Mary,W, 70_68 ,-4
James Madison,W, 80_71 ,8.3
William & Mary,L, 75_71 ,-1.6
USC Upstate,W, 63_60 ,-5.5
East Tennessee St.,W, 83_77 ,3.4
Murray St.,L, 85_73 ,-0.6
