Opponent,Results,Score,PlusMinus
Albany,L, 74_62 ,2.9
Vermont,L, 77_66 ,-7.8
La Salle,L, 78_74 ,1.6
St. Bonaventure,W, 72_70 ,2
Cornell,W, 71_70 ,0.2
Purdue,L, 81_73 ,-5.1
Memphis,L, 87_60 ,-10.5
Saint Joseph's,L, 78_66 ,-14.1
Purdue,L, 68_63 ,6.8
Niagara,W, 84_71 ,9.8
Canisius,L, 93_78 ,-16.1
Hofstra,W, 67_59 ,5.4
Fordham,W, 79_69 ,-2.9
Monmouth,L, 63_59 ,-0.4
Rider,W, 62_47 ,6.1
Marist,W, 67_58 ,4.2
Iona,L, 87_78 ,-4.4
Manhattan,L, 90_68 ,-6.3
Iona,L, 88_74 ,-6.6
Saint Peter's,W, 64_47 ,7.6
Fairfield,W, 64_56 ,-3.6
Niagara,W, 66_62 ,-1.3
Quinnipiac,L, 103_95 OT,3
Saint Peter's,L, 66_53 ,-3.3
Fairfield,W, 77_75 ,-5.3
Marist,L, 65_64 ,2.6
Canisius,L, 92_88 3OT,2
Manhattan,W, 67_63 ,1.6
Rider,W, 69_60 ,0.5
Quinnipiac,W, 72_70 ,-2.1
Monmouth,W, 70_54 ,12.4
Canisius,L, 71_65 ,-0.2
Stony Brook,W, 66_55 ,2.4
Penn St.,W, 54_52 ,-0.5
Illinois St.,W, 61_49 ,8.5
Fresno St.,W, 61_57 ,-2.4
Fresno St.,L, 89_75 ,-12.5
Fresno St.,W, 81_68 ,13.1
