Opponent,Results,Score,PlusMinus
Saint Peter's,W, 87_80 ,5.5
Indiana,L, 73_72 ,1.5
UC Irvine,L, 84_64 ,-13.4
Eastern Washington,L, 102_70 ,-21.8
Boston University,L, 72_57 ,-8.6
Norfolk St.,W, 74_72 ,-2.6
Seton Hall,L, 92_81 ,-10.8
Lehigh,L, 76_69 ,-4.3
NJIT,W, 96_93 ,8.8
Lamar,W, 82_79 ,-0.2
Temple,L, 101_65 ,-11.4
Sam Houston St.,L, 82_78 ,3.7
Texas St.,W, 73_64 ,1.5
St. Francis NY,L, 78_64 ,-8.7
Wagner,L, 84_70 ,-3.8
Fairleigh Dickinson,L, 89_67 ,-9.4
Central Connecticut,W, 62_61 ,0.3
Bryant,L, 87_79 ,1.6
Mount St. Mary's,W, 75_71 ,3.9
Wagner,L, 75_68 ,-5
Mount St. Mary's,L, 95_92 ,-4.2
Robert Morris,L, 65_56 ,-6.1
St. Francis PA,L, 74_58 ,-8.3
St. Francis NY,W, 69_68 ,1.8
Robert Morris,L, 73_64 ,4.4
St. Francis PA,L, 83_64 ,-9.6
Sacred Heart,W, 80_75 ,2.4
Central Connecticut,L, 86_82 OT,-4.2
Bryant,L, 81_62 ,-9.9
