Opponent,Results,Score,PlusMinus
Mississippi,L, 69_54 ,-10.8
UAB,L, 81_69 ,-11.1
Nicholls St.,W, 77_62 ,6.4
Central Arkansas,L, 60_53 ,0.5
Alcorn St.,W, 73_70 2OT,0.2
Alabama St.,W, 85_69 ,6.6
Kansas St.,L, 72_43 ,-17.8
UC Santa Barbara,L, 57_54 ,-1
Western Illinois,L, 61_58 ,4.3
Utah St.,L, 71_50 ,-15
Georgia St.,L, 81_72 ,-9.1
Western Kentucky,L, 60_51 ,-6.2
Arkansas St.,W, 98_84 ,9.4
Arkansas Little Rock,W, 75_62 ,5
Louisiana Monroe,L, 75_64 ,-1.4
Louisiana Lafayette,L, 72_59 ,-4.2
UT Arlington,L, 59_56 ,-3
Texas St.,L, 73_65 ,-4.2
Arkansas St.,L, 83_73 ,-5.4
South Alabama,W, 79_74 ,1.9
Western Kentucky,L, 81_76 ,-9.3
Georgia St.,W, 85_81 ,5.5
Louisiana Lafayette,L, 78_63 ,-6.3
South Alabama,L, 86_78 ,-13.7
Arkansas Little Rock,L, 62_55 ,-4.3
Louisiana Monroe,W, 61_46 ,11.4
UT Arlington,L, 87_86 2OT,-1.2
Texas St.,W, 72_50 ,8.6
Arkansas Little Rock,L, 74_61 ,-2.6
