Opponent,Results,Score,PlusMinus
Santa Clara,L, 89_77 ,-12.5
Milwaukee,L, 64_61 ,-3.6
Northern Illinois,L, 60_59 ,-2.2
James Madison,L, 79_66 ,-9.3
Pepperdine,W, 83_77 ,-3.9
Cal St. Fullerton,W, 81_59 ,19.6
Portland,L, 86_69 ,-7.4
Weber St.,L, 72_55 ,-6.9
Houston,W, 72_68 ,-5.6
UC Davis,W, 89_85 3OT,-7
Nevada,L, 62_50 ,-1.6
Utah St.,L, 86_67 ,-4
Colorado St.,L, 66_64 ,-1.3
New Mexico,L, 69_65 ,-1
Air Force,L, 77_62 ,-3.3
Wyoming,L, 67_56 ,-5.9
San Diego St.,L, 75_50 ,-8.1
Boise St.,L, 76_55 ,-14.4
UNLV,L, 70_46 ,-11.1
New Mexico,L, 72_47 ,-12.8
Fresno St.,L, 82_56 ,-17.8
Air Force,L, 51_48 ,-4.4
Wyoming,L, 46_38 ,-3.3
Nevada,W, 66_64 ,1.4
San Diego St.,L, 90_64 ,-10.4
Utah St.,L, 75_58 ,-9.9
Colorado St.,L, 78_66 ,-8
Fresno St.,L, 69_56 ,-11.3
Boise St.,L, 83_52 ,-26.3
