Opponent,Results,Score,PlusMinus
Wyoming,L, 78_60 ,-8.3
Colorado,L, 91_65 ,-6.2
Arkansas St.,L, 72_62 ,-5.5
Florida St.,L, 89_61 ,-12.6
UMKC,L, 79_67 ,-4.1
Jackson St.,L, 68_64 ,-5
Lipscomb,L, 95_84 ,-2.7
UNLV,L, 85_55 ,-9.9
Samford,W, 89_73 ,7.6
Northern Kentucky,W, 79_66 ,0.7
Presbyterian,W, 73_70 ,-2.3
Arkansas,L, 102_56 ,-18.1
Southeastern Louisiana,L, 80_76 ,-1
Jacksonville St.,L, 70_65 ,2.1
Austin Peay,L, 81_68 ,-10.2
Murray St.,L, 91_77 ,-7.9
Belmont,L, 87_72 ,-13.3
Tennessee St.,W, 100_81 ,12.7
Morehead St.,L, 82_75 ,-4.6
Eastern Illinois,W, 84_77 ,-0.5
SIU Edwardsville,L, 87_82 ,-2.6
Eastern Kentucky,L, 89_66 ,-9
Eastern Illinois,L, 91_79 ,1.8
SIU Edwardsville,L, 84_78 ,-3.9
Southeast Missouri St.,W, 79_70 ,0.2
Tennessee Tech,L, 91_83 ,-5.7
Southeast Missouri St.,L, 77_74 ,-1.2
Murray St.,L, 86_72 ,-5.4
Austin Peay,L, 88_85 ,-0.1
