Opponent,Results,Score,PlusMinus
St. Bonaventure,L, 68_46 ,-4.9
Canisius,L, 71_66 ,-1.7
Wyoming,L, 70_53 ,-10.7
Texas St.,W, 57_56 ,-4.1
Utah Valley,W, 71_67 ,-2.9
Air Force,L, 94_86 ,2
Wyoming,L, 67_66 OT,1.1
Kansas St.,L, 64_62 ,2
Green Bay,L, 89_85 ,2.1
Morehead St.,L, 120_83 ,-19.2
Youngstown St.,L, 85_59 ,-23.7
Cal St. Northridge,W, 76_75 ,5.3
Denver,W, 59_54 ,3.8
IUPUI,W, 69_57 ,2.7
IPFW,W, 75_61 ,8.6
Western Illinois,L, 79_61 ,-10.6
Nebraska Omaha,L, 77_73 ,3.3
North Dakota St.,L, 66_63 ,-3.7
South Dakota St.,L, 70_68 ,-3.8
Denver,L, 75_67 ,-8.6
IPFW,L, 75_69 ,-7.1
IUPUI,W, 71_67 ,2.4
Nebraska Omaha,W, 87_86 ,3.2
Western Illinois,W, 64_54 ,3.2
North Dakota St.,L, 82_54 ,-16.4
South Dakota St.,L, 75_61 ,-12.9
Denver,L, 71_55 ,-4.2
