Opponent,Results,Score,PlusMinus
Charlotte,L, 77_75 2OT,-1.6
Pepperdine,W, 67_57 ,8.5
New Mexico St.,L, 78_49 ,-12.4
UC Irvine,W, 82_72 ,12.5
Dartmouth,W, 65_48 ,10.3
Temple,L, 86_74 ,-13
Tennessee St.,L, 65_57 ,-3.3
Minnesota,L, 76_56 ,-8.7
Illinois Chicago,W, 70_67 ,-0.9
Iowa St.,L, 59_52 ,-6.2
Nebraska,L, 72_69 ,-3.9
Wright St.,L, 60_42 ,-6.1
Toledo,W, 85_69 ,9.7
Eastern Michigan,W, 60_56 ,-0.7
Northern Illinois,L, 74_66 ,-9
Ball St.,L, 73_52 ,-12.1
Western Michigan,L, 64_61 ,-4.1
Bowling Green,L, 71_58 ,-7.4
Akron,L, 74_64 ,-9.3
Kent St.,L, 67_60 ,-3.1
Ohio,L, 68_42 ,-11.1
Buffalo,L, 66_62 ,-3.8
Miami OH,L, 69_50 ,-12.3
Eastern Michigan,W, 55_52 ,6.1
Texas A&M Corpus Chris,L, 49_47 ,-2.4
Toledo,L, 72_67 ,-1.9
Northern Illinois,W, 74_64 ,8
Ball St.,L, 71_52 ,-8.4
Western Michigan,W, 76_70 ,-2.4
Bowling Green,W, 54_53 ,-3.1
Toledo,L, 75_72 ,-6.4
