Opponent,Results,Score,PlusMinus
Alabama St.,W, 67_49 ,7.9
Jacksonville St.,W, 58_44 ,3.6
Northwestern St.,W, 83_61 ,12.3
UNC Wilmington,W, 69_64 ,4.2
Cincinnati,W, 73_69 OT,-1.1
Ohio,L, 70_68 ,-7.7
Syracuse,L, 62_56 ,-9.6
Iona,W, 82_63 ,2.6
High Point,W, 79_59 ,5.8
Belmont,W, 87_86 ,5
Belmont,L, 79_74 ,-7
Akron,L, 67_51 ,-5.9
UTEP,W, 76_60 ,4.9
Rice,W, 63_61 ,1.8
UAB,W, 61_59 ,-4.4
UCF,W, 65_64 ,2.4
West Virginia,L, 78_62 ,-3.5
Southern Miss,L, 67_63 ,-6.8
UAB,L, 56_49 ,-1.6
Memphis,L, 83_76 ,0.8
Tulane,W, 63_44 ,9.7
Tulsa,L, 79_70 ,-3.1
UCF,L, 67_60 ,-5.2
East Carolina,W, 78_68 ,1.1
SMU,W, 73_68 ,9.4
Houston,W, 66_58 ,-0.2
Memphis,L, 87_67 ,-6.2
East Carolina,L, 69_68 OT,2.1
Southern Miss,W, 79_75 ,2.3
SMU,W, 74_56 ,5.2
Tulsa,W, 105_100 3OT,-0.4
Southern Miss,W, 73_62 ,2.2
Memphis,L, 83_57 ,-11
Middle Tennessee,L, 86_78 ,-9.6
