Opponent,Results,Score,PlusMinus
George Washington,L, 64_48 ,-7
American,W, 64_62 OT,-0.2
Tulane,L, 73_52 ,-15.2
Rice,L, 81_49 ,-14.1
Kansas St.,L, 92_50 ,-8.1
Louisiana Tech,L, 73_54 ,-4.5
Wyoming,L, 73_43 ,-17.9
Portland St.,L, 79_69 ,-7.8
Navy,W, 59_46 ,4.2
Delaware St.,L, 78_68 ,-2.9
Air Force,L, 64_60 ,-6.4
Virginia,L, 69_42 ,-10.4
Lehigh,L, 82_55 ,-18.9
Norfolk St.,L, 78_72 ,-1.9
Delaware St.,W, 63_60 OT,3.1
Florida A&M,L, 68_63 ,-4.3
Bethune Cookman,L, 67_55 ,-10.8
North Carolina A&T,L, 91_66 ,-19.6
North Carolina Central,L, 77_46 ,-18.4
Howard,W, 78_65 ,3.3
Norfolk St.,L, 72_60 ,-8.6
Morgan St.,W, 68_56 ,3.6
Coppin St.,L, 81_78 ,-6.2
Hampton,L, 82_62 ,-9.6
Howard,L, 53_51 ,2
Morgan St.,W, 58_57 ,2.2
Coppin St.,L, 64_60 ,1.7
Savannah St.,L, 73_54 ,-13.2
North Carolina Central,L, 60_43 ,-5.4
