Opponent,Results,Score,PlusMinus
Alabama,L, 74_57 ,-8.1
Arkansas,L, 91_68 ,-17.4
Grambling St.,W, 75_45 ,9.9
Houston,W, 76_74 ,1.1
Utah Valley,W, 89_83 ,2.9
Tennessee,W, 89_81 ,6.7
South Dakota,W, 101_83 ,16.6
UMKC,W, 86_73 ,8.8
Ohio,L, 84_82 ,-3
Michigan,L, 90_80 ,-6
Valparaiso,W, 82_80 ,-2.9
Arizona,L, 85_73 ,-8.3
Western Michigan,L, 91_76 ,-12.2
North Dakota St.,L, 96_69 ,-16
South Dakota St.,L, 76_64 ,-4.5
Oral Roberts,L, 89_80 ,-7.3
Western Illinois,L, 71_61 ,-4
IUPUI,W, 93_81 ,9
IPFW,W, 96_86 ,5.3
Southern Utah,W, 72_63 ,4.7
Oral Roberts,L, 93_86 ,-0.7
South Dakota St.,W, 92_87 ,-1.5
North Dakota St.,L, 78_75 ,-0.6
IUPUI,L, 79_75 ,-1
Western Illinois,W, 74_70 2OT,1.7
IPFW,W, 93_82 ,5.5
Southern Utah,W, 76_68 OT,4.2
Illinois St.,L, 79_75 ,4.7
UMKC,W, 89_56 ,24.5
South Dakota,W, 84_77 ,4.9
Southern Utah,L, 84_82 ,0.6
Bowling Green,W, 86_69 ,3
Buffalo,W, 84_76 ,-0.2
Rice,W, 77_70 ,9
Utah St.,L, 105_81 ,-14.1
