Opponent,Results,Score,PlusMinus
Idaho St.,W, 63_47 ,9.5
Bradley,L, 78_69 ,-3
Montana,W, 88_81 OT,2.9
Western Illinois,L, 65_62 ,-5.2
Idaho St.,L, 76_63 ,-4.5
UMKC,L, 78_75 ,0.9
South Dakota St.,L, 92_54 ,-13.7
South Dakota St.,W, 89_70 ,12.6
Sacramento St.,L, 75_64 ,-2.8
Western Illinois,L, 68_46 ,-9.5
Kansas,L, 84_58 ,-12.1
New Mexico,L, 85_57 ,-10
North Dakota St.,W, 59_54 ,-1.5
Utah Valley,L, 72_64 ,-2.1
NJIT,W, 80_63 ,4.3
Chicago St.,W, 71_61 ,9.5
Houston Baptist,L, 69_62 ,0
UT Rio Grande Valley,L, 70_58 ,-1.9
Chicago St.,W, 75_69 ,1.6
NJIT,L, 72_57 ,-7.9
Louisiana Tech,L, 58_53 ,2.6
Longwood,W, 67_59 ,1
Houston Baptist,W, 66_62 ,6.3
UT Rio Grande Valley,W, 86_60 ,17
Utah Valley,W, 57_56 ,2.1
UT Rio Grande Valley,W, 63_59 ,-2.9
NJIT,W, 75_60 ,1.7
Drake,L, 70_64 ,-2.1
