Opponent,Results,Score,PlusMinus
Tulsa,L, 67_52 ,-9.6
Louisiana Monroe,W, 63_60 ,7.1
Western Kentucky,L, 72_67 ,-4.9
Louisiana Tech,W, 72_69 OT,6.3
Southeast Missouri St.,L, 63_61 OT,-2
Southern,W, 65_61 OT,4.8
Arkansas,L, 62_55 ,-4.5
South Carolina,L, 62_43 ,-10.2
Texas Tech,L, 62_54 ,-6
UT Arlington,L, 85_46 ,-10.2
Stephen F. Austin,L, 63_36 ,-4
Texas A&M Corpus Chris,W, 67_55 ,9.1
McNeese St.,L, 61_47 ,-13
Nicholls St.,L, 55_53 ,0.1
Central Arkansas,W, 75_71 OT,-5.5
Northwestern St.,L, 55_38 ,-5.5
Lamar,L, 83_59 ,-14
Sam Houston St.,L, 57_55 ,2.7
UTSA,L, 59_51 ,0
Northwestern St.,W, 66_61 ,-0.4
Lamar,L, 70_54 ,-12.8
Tennessee Martin,W, 64_48 ,5.6
Texas St.,L, 62_61 ,0.6
Central Arkansas,L, 64_63 ,2
McNeese St.,W, 64_57 ,6.4
Nicholls St.,W, 68_58 ,11.6
