Opponent,Results,Score,PlusMinus
Oklahoma,L, 78_74 ,0.6
North Dakota,L, 63_47 ,-9.5
Loyola Marymount,L, 79_76 OT,1
Utah St.,L, 75_62 ,-4.2
New Mexico,L, 65_41 ,-10
North Dakota,W, 76_63 ,4.5
Boise St.,L, 79_55 ,-10.6
Loyola Marymount,L, 80_72 OT,1.7
Utah,L, 71_59 ,1.3
Wyoming,L, 80_56 ,-8.6
Weber St.,L, 78_64 ,-9.9
Northern Colorado,W, 57_55 ,-1.8
Montana St.,L, 73_69 ,-9.6
Montana,L, 68_44 ,-12.5
Wyoming,L, 73_49 ,-17.1
Sacramento St.,W, 68_67 ,-10.2
Portland St.,L, 80_68 ,0.8
Northern Arizona,W, 78_62 ,1.7
Northern Colorado,W, 99_94 2OT,2.6
Weber St.,W, 64_62 ,2
Montana St.,W, 87_86 OT,4.2
Montana,L, 76_40 ,-10.6
Portland St.,L, 67_54 ,-7.6
Northern Arizona,W, 79_73 ,5.3
Pacific,L, 66_64 OT,-3.1
Eastern Washington,L, 85_78 ,-2.4
Sacramento St.,L, 70_67 ,5.1
Eastern Washington,L, 77_64 ,-6.6
Eastern Washington,L, 81_75 ,-1.5
