Opponent,Results,Score,PlusMinus
Mount St. Mary's,W, 91_37 ,21.8
Norfolk St.,W, 99_68 ,11.6
Winthrop,W, 95_73 ,9.4
Mississippi,W, 96_66 ,18.3
Norfolk St.,W, 59_57 ,8.5
Jacksonville,W, 88_56 ,8.8
Wisconsin,W, 61_54 ,4.5
Washington,W, 79_77 ,-1.2
Green Bay,W, 79_61 ,11.3
Northern Colorado,W, 93_72 ,13.5
LSU,L, 67_59 ,0.4
Milwaukee,W, 64_50 ,7.7
Vanderbilt,L, 74_57 ,-16.9
Villanova,W, 81_77 ,8.3
Georgetown,L, 73_70 ,6.5
Syracuse,L, 73_66 ,-8.4
St. John's,W, 83_64 ,3.1
Pittsburgh,W, 62_57 ,-1.9
Louisville,W, 74_63 ,0.3
Providence,W, 79_72 ,2.8
South Florida,W, 67_47 ,9.6
Villanova,W, 82_78 ,-6.6
Seton Hall,W, 66_59 ,-1.1
Notre Dame,L, 76_59 ,-3.7
DePaul,W, 89_76 ,0.9
Cincinnati,W, 95_78 ,5.9
Connecticut,W, 79_64 ,7.3
Rutgers,W, 82_65 ,9.8
West Virginia,W, 61_60 ,-4.1
Cincinnati,L, 72_61 ,-10.6
Georgetown,W, 83_69 ,7.4
Louisville,L, 84_71 ,-8.2
BYU,W, 88_68 ,11.6
Murray St.,W, 62_53 ,0.9
Florida,L, 68_58 ,-4
