Opponent,Results,Score,PlusMinus
Idaho,W, 69_61 ,2.5
Pittsburgh,W, 86_76 ,6
San Diego St.,L, 77_73 OT,2.2
Boise St.,W, 72_62 ,10.6
Montana,L, 73_71 ,2.4
Louisville,L, 79_66 ,-9.3
Kansas,L, 88_80 ,-9.8
North Carolina,L, 84_78 ,-3.2
Xavier,W, 68_58 ,7.5
Auburn,W, 64_43 ,9
Kansas St.,L, 77_60 ,-10.9
UC Irvine,W, 74_60 ,2.3
Cal Poly,W, 55_50 ,0
Cal St. Northridge,W, 81_68 ,8.5
UC Davis,W, 86_58 ,9.5
Pacific,W, 76_66 ,-0.2
Cal Poly,W, 78_69 ,-0.8
UC Santa Barbara,W, 71_48 ,8.9
UC Riverside,W, 77_70 OT,-1.4
Cal St. Fullerton,W, 75_61 ,4
Cal St. Northridge,W, 75_67 ,4
Pacific,W, 74_66 ,1.5
UC Davis,W, 89_69 ,13.4
Creighton,L, 81_79 ,3.3
UC Santa Barbara,W, 70_58 ,8.8
UC Riverside,W, 64_40 ,17.4
UC Irvine,W, 77_50 ,15.3
Cal St. Fullerton,L, 77_74 ,-0.4
UC Davis,W, 80_46 ,14.4
UC Irvine,W, 68_57 ,1.9
UC Santa Barbara,W, 77_64 ,5.1
New Mexico,L, 75_68 ,-1.2
