Opponent,Results,Score,PlusMinus
Bucknell,W, 70_58 ,2
South Dakota St.,W, 71_55 ,3.1
Fairfield,W, 67_57 ,3.7
Mount St. Mary's,W, 85_56 ,24.4
DePaul,W, 86_85 ,-4.7
Indiana St.,W, 76_69 ,-2.1
Dayton,L, 86_70 ,-5.5
Virginia Tech,W, 58_55 ,2.6
USC,W, 55_40 ,8.3
Appalachian St.,W, 70_56 ,2.3
Saint Peter's,W, 69_47 ,8.9
Central Michigan,W, 76_56 ,8.7
North Dakota St.,W, 63_59 ,-0.8
Illinois,L, 81_72 2OT,-4.4
Michigan,L, 61_56 ,-2.5
Iowa,L, 64_62 ,1
Purdue,L, 79_66 ,-9.4
Indiana,W, 77_74 ,4.2
Penn St.,W, 80_66 ,3.4
Northwestern,W, 75_52 ,14.5
Michigan St.,L, 68_52 ,-7.6
Illinois,W, 77_72 OT,1.3
Iowa,L, 63_59 ,-0.1
Nebraska,W, 69_61 ,1.4
Wisconsin,L, 68_61 OT,-5.5
Ohio St.,L, 78_68 ,-11
Northwestern,L, 64_53 ,-7.4
Michigan St.,L, 66_61 ,2
Indiana,L, 69_50 ,-9.2
Wisconsin,L, 52_45 ,-0.4
Nebraska,W, 81_69 ,5.7
Northwestern,W, 75_68 OT,0.1
Michigan,L, 73_69 OT,2
La Salle,W, 70_61 ,-1.1
Miami FL,W, 78_60 ,11
Middle Tennessee,W, 78_72 ,1.3
Washington,W, 68_67 OT,6.1
Stanford,L, 75_51 ,-7.1
