Opponent,Results,Score,PlusMinus
McNeese St.,W, 84_62 ,14.1
Kennesaw St.,W, 68_55 ,8.7
Nicholls St.,W, 78_57 ,8.7
Arkansas Pine Bluff,W, 72_59 ,7.6
Seton Hall,L, 81_59 ,-9
South Florida,W, 52_40 ,2
North Florida,W, 84_71 ,2.8
Florida A&M,W, 76_69 ,6.8
Hawaii,W, 65_62 ,4.4
Long Beach St.,L, 64_43 ,-9
UTEP,L, 83_76 ,-2.3
Georgia Southern,W, 78_75 ,-4.4
Bethune Cookman,W, 67_41 ,13
Florida St.,L, 85_56 ,-21.4
Vanderbilt,L, 65_35 ,-16.3
Kentucky,L, 68_53 ,-1.8
Mississippi,W, 69_68 2OT,4.1
LSU,L, 65_58 OT,-3.4
South Carolina,W, 63_52 ,3.1
Arkansas,L, 56_53 ,0.8
Tennessee,L, 64_49 ,-7.4
Georgia,W, 59_51 ,3.1
Mississippi St.,L, 91_88 ,-4.2
Alabama,L, 68_50 ,-5.8
Mississippi,L, 61_54 ,1.5
Mississippi St.,W, 65_55 ,2.9
Florida,L, 63_47 ,-3.2
Arkansas,L, 77_71 ,6
Alabama,L, 55_49 ,-0.6
LSU,W, 67_52 ,8
Mississippi,L, 68_54 ,-5.1
