Opponent,Results,Score,PlusMinus
Syracuse,L, 78_53 ,-11.9
Binghamton,W, 64_49 ,14.8
Loyola Chicago,L, 64_50 ,-7.9
Colgate,W, 79_69 ,-1.5
Lehigh,L, 78_60 ,-2.3
Hampton,W, 54_53 ,4.5
Manhattan,L, 81_47 ,-11.1
Monmouth,L, 80_65 ,-13.7
Siena,W, 74_59 ,12
St. John's,L, 56_50 ,-4.7
Texas St.,W, 81_70 ,14.2
Georgia Tech,W, 72_66 ,1.5
Harvard,W, 60_54 ,0.4
Massachusetts,L, 80_76 ,-2.6
Xavier,L, 67_59 ,-6.7
Saint Joseph's,L, 80_62 ,-8.1
Rhode Island,W, 66_64 ,-2.7
St. Bonaventure,L, 95_51 ,-20.2
Richmond,L, 102_58 ,-13.1
George Washington,W, 63_58 ,5.8
Charlotte,L, 69_62 ,-4
Dayton,L, 72_70 OT,3
Duquesne,L, 77_67 ,-10.5
Saint Louis,L, 66_46 ,-8.3
St. Bonaventure,L, 89_63 ,-14.4
La Salle,W, 67_62 ,-3.6
Rhode Island,L, 78_58 ,-12.5
Temple,L, 80_60 ,-9.5
